조사분기,표본구분,광역상권,상권명,시군구코드,용도지역1명,용도지역2명,용도지구1명,용도지구2명,이용현황_지상층수,이용현황_지하층수,사용승인일자,건물구조명,건물주용도,건폐율,용적률,지하철역출구,버스정류장,도로접면명,옥내주차장 유무명,옥외주차장 유무명,승객용 승강기,대지면적,건축연면적,전용면적,공용면적,전용률,현재임대계약면적,공실면적,비임대면적,특이면적,특이면적외 기타면적,지목명,토지대장상 토지면적,전환률,조사층,임차인사용현황구분,임차인업종대분류,임차인업종소분류,전용면적(호),공용면적(호),임차인별면적합계,제1월계약임대료_보증금,제1월계약임대료_월세,제1월계약임대료_㎡당환산임대료,제1월시장임대료_보증금,제1월시장임대료_월세,제1월시장임대료_㎡당환산임대료,제1월관리비총액,제1월관리비실비총액,제1월공실,제2월계약임대료_보증금,제2월계약임대료_월세,제2월계약임대료_㎡당환산임대료,제2월시장임대료_보증금,제2월시장임대료_월세,제2월시장임대료_㎡당환산임대료,제2월관리비총액,제2월관리비실비총액,제2월공실,제3월계약임대료_보증금,제3월계약임대료_월세,제3월계약임대료_㎡당환산임대료,제3월시장임대료_보증금,제3월시장임대료_월세,제3월시장임대료_㎡당환산임대료,제3월관리비총액,제3월관리비실비총액,제3월공실,현계약개시일,현계약기간,최초계약개시일,최종조사산정액_토지면적 ㎡단가,최종조사산정액_연면적 ㎡당단가,기타수입_연면적 ㎡당 단가,영업경비_연면적 ㎡당 단가
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,1,3,21,04,6,2,250,100,6,0,0,0,2,2,4,2,9,2,1,1,1,1,8,2,3,1,1,I,562,2,1,2,5,6,9,5,6,51300,1,1,0,5,6,9,5,6,51300,1,1,0,5,6,9,5,6,51300,1,1,0,2024,3,10,40630000,26710000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,1,3,21,04,6,2,250,100,6,0,0,0,2,2,4,2,9,2,1,1,1,1,8,2,3,1,1,I,561,2,1,2,6,6,9,6,6,52300,1,1,0,6,6,9,6,6,52300,1,1,0,6,6,9,6,6,52300,1,1,0,2024,3,10,40630000,26710000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,1,3,21,04,6,2,250,100,6,0,0,0,2,2,4,2,9,2,1,1,1,1,8,2,3,2,1,C,107,4,1,4,4,5,7,5,5,17400,1,1,0,4,5,7,5,5,17400,1,1,0,4,5,7,5,5,17400,1,1,0,2025,3,7,40630000,26710000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,0,1,11,03,1,1,483,없음,5,0,0,0,2,2,4,1,9,1,2,1,1,1,8,2,3,1,6,0,999,2,1,2,1,1,1,6,6,81500,1,1,1,1,1,1,6,6,81500,1,1,1,1,1,1,6,6,81500,1,1,1,0,1,1,39610000,34310000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,0,1,11,03,1,1,483,없음,5,0,0,0,2,2,4,1,9,1,2,1,1,1,8,2,3,1,1,I,561,2,1,2,6,6,11,6,6,84000,1,1,0,6,6,11,6,6,84000,1,1,0,6,6,11,6,6,84000,1,1,0,2025,3,8,39610000,34310000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,0,1,11,03,1,1,483,없음,5,0,0,0,2,2,4,1,9,1,2,1,1,1,8,2,3,2,6,0,999,3,1,3,1,1,1,5,6,35000,1,1,1,1,1,1,5,6,35000,1,1,1,1,1,1,5,6,35000,1,1,1,0,1,1,39610000,34310000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,0,5,21,03,6,2,470,없음,7,0,0,0,1,1,3,1,9,1,1,1,1,1,8,1,3,1,1,I,561,2,1,2,5,5,8,5,6,63000,1,1,0,5,5,8,5,6,63000,1,1,0,5,5,8,5,6,63000,1,1,0,2024,3,8,38400000,38970000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,0,5,21,03,6,2,470,없음,7,0,0,0,1,1,3,1,9,1,1,1,1,1,8,1,3,2,1,0,999,2,1,2,6,4,7,6,4,19500,1,1,0,6,4,7,6,4,19500,1,1,0,6,4,7,6,4,19500,1,1,0,2023,3,10,38400000,38970000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,1,2,31,04,6,2,800,20,8,0,0,0,1,2,4,1,9,2,1,1,1,1,8,1,3,-1,1,I,562,2,1,2,6,5,9,6,6,41200,1,1,0,6,5,9,6,6,41200,1,1,0,6,5,9,6,6,41200,1,1,0,2024,3,10,34240000,20750000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,1,2,31,04,6,2,800,20,8,0,0,0,1,2,4,1,9,2,1,1,1,1,8,1,3,1,1,I,561,2,1,2,6,6,10,6,6,56900,1,1,0,6,6,10,6,6,56900,1,1,0,6,6,10,6,6,56900,1,1,0,2023,3,10,34240000,20750000,1,3
202503,6,4.기타,뚝섬,11200,33,0,0,0,1,1,2,31,04,6,2,800,20,8,0,0,0,1,2,4,1,9,2,1,1,1,1,8,1,3,2,1,S,969,2,1,2,6,6,9,6,6,51600,1,1,0,6,6,9,6,6,51600,1,1,0,6,6,9,6,6,51600,1,1,0,2024,3,10,34240000,20750000,1,3
202503,6,0.비상권,0.비상권,11200,16,15,300,0,1,0,1,12,03,1,1,800,130,8,0,0,0,1,1,1,1,10,1,1,1,1,1,8,1,3,1,1,I,561,1,1,1,4,4,8,4,4,28900,2,1,0,4,4,8,4,4,28900,2,1,0,4,4,8,4,4,28900,2,1,0,2024,3,10,23150000,37640000,1,4
202503,6,0.비상권,0.비상권,11200,14,0,0,0,1,0,1,11,03,6,1,350,260,6,0,0,0,2,1,2,1,9,1,1,1,1,1,8,2,2,1,1,I,561,2,1,3,6,6,10,6,6,62000,1,1,0,6,6,10,6,6,62000,1,1,0,6,6,10,6,6,62000,1,1,0,2025,3,7,13770000,19900000,1,4
202503,6,4.기타,군자,11215,16,0,0,0,1,1,1,11,03,1,1,290,130,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,-1,6,0,999,3,1,3,1,1,1,4,4,10500,1,1,1,1,1,1,4,4,10500,1,1,1,1,1,1,4,4,10500,1,1,1,0,1,1,15820000,10850000,1,3
202503,6,4.기타,군자,11215,16,0,0,0,1,1,1,11,03,1,1,290,130,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,S,969,1,1,1,3,3,8,3,4,25300,1,1,0,3,3,8,3,4,25300,1,1,0,3,3,8,3,4,25300,1,1,0,2023,3,10,15820000,10850000,1,3
202503,6,4.기타,군자,11215,16,0,0,0,1,1,1,11,03,1,1,290,130,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,J,581,2,1,2,5,5,8,5,5,26700,1,1,0,5,5,8,5,5,26700,1,1,0,5,5,8,5,5,26700,1,1,0,2025,3,8,15820000,10850000,1,3
202503,6,4.기타,군자,11215,16,0,0,0,1,1,1,11,03,1,1,290,130,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,0,999,1,1,1,3,3,7,3,3,17500,1,1,0,3,3,7,3,3,17500,1,1,0,3,3,7,3,3,17500,1,1,0,2024,3,10,15820000,10850000,1,3
202503,6,4.기타,군자,11215,16,0,0,0,1,1,1,11,03,1,1,290,130,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,2,0,999,2,1,2,1,1,1,7,3,16700,1,1,0,1,1,1,7,3,16700,1,1,0,1,1,1,7,3,16700,1,1,0,0,1,1,15820000,10850000,1,3
202503,6,4.기타,군자,11215,15,0,0,0,1,0,3,21,04,5,1,462,89,1,0,1,0,3,2,4,1,10,2,1,1,1,1,8,3,2,1,1,S,952,4,1,4,7,6,8,7,6,24200,1,1,0,7,6,8,7,6,24200,1,1,0,7,6,8,7,6,24200,1,1,0,2024,3,7,23210000,35820000,1,4
202503,6,4.기타,군자,11215,15,0,0,0,1,0,3,21,04,5,1,462,89,1,0,1,0,3,2,4,1,10,2,1,1,1,1,8,3,2,2,1,S,952,3,1,3,5,4,7,5,4,13000,1,1,0,5,4,7,5,4,13000,1,1,0,6,4,7,5,4,13000,1,1,0,2024,3,7,23210000,35820000,1,4
202503,6,4.기타,군자,11215,13,0,0,0,1,0,1,11,04,4,1,120,120,8,0,1,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,562,4,1,4,7,6,9,7,6,33500,1,1,0,7,6,9,7,6,33500,1,1,0,7,6,9,7,6,33500,1,1,0,2024,3,10,12350000,19400000,1,3
202503,6,4.기타,군자,11215,13,0,0,0,1,0,1,11,04,4,1,120,120,8,0,1,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,I,562,3,1,3,6,5,8,6,5,25500,1,1,0,6,5,8,6,5,25500,1,1,0,6,5,8,6,5,25500,1,1,0,2024,3,10,12350000,19400000,1,3
202503,6,4.기타,군자,11215,22,0,0,0,1,0,1,21,03,1,1,120,40,3,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,2,1,1,G,472,1,1,1,6,5,12,6,5,93000,1,1,0,6,5,12,6,5,93000,1,1,0,6,5,12,6,5,93000,1,1,0,2025,3,10,38770000,24940000,1,4
202503,6,4.기타,군자,11215,22,0,0,0,1,0,1,21,03,1,1,120,40,3,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,2,1,1,I,561,1,1,1,6,5,11,6,5,91000,1,1,0,6,5,11,6,5,91000,1,1,0,6,5,11,6,5,91000,1,1,0,2024,3,7,38770000,24940000,1,4
202503,6,4.기타,군자,11215,22,0,0,0,1,0,1,21,03,1,1,120,40,3,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,2,1,1,I,561,1,1,1,6,5,12,6,5,90800,1,1,0,6,5,12,6,5,90800,1,1,0,6,5,12,6,5,90300,1,1,0,2025,3,10,38770000,24940000,1,4
202503,6,4.기타,군자,11215,22,0,0,0,1,0,1,21,03,1,1,120,40,3,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,2,2,1,S,961,2,1,3,6,5,9,6,6,40700,1,1,0,6,5,9,6,6,40700,1,1,0,6,5,9,6,6,40700,1,1,0,2024,3,9,38770000,24940000,1,4
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,1,1,10,150,8,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,2,-1,1,I,561,1,1,1,3,3,7,3,3,11100,1,1,0,3,3,7,3,3,11100,1,1,0,3,3,7,3,3,11100,1,1,0,2023,3,8,9390000,13150000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,1,1,10,150,8,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,2,1,1,I,561,2,1,2,6,5,8,6,5,25400,1,1,0,6,5,8,6,5,25400,1,1,0,6,5,8,6,5,25400,1,1,0,2023,3,8,9390000,13150000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,0,1,12,04,1,1,228,없음,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,4,1,4,7,7,9,7,7,33400,1,1,0,7,7,9,7,7,33400,1,1,0,7,7,9,7,7,33400,1,1,0,2023,6,9,21320000,24290000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,04,5,1,400,80,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,-1,1,I,562,3,1,3,4,4,7,4,4,11600,1,1,0,4,4,7,4,4,11600,1,1,0,4,4,7,4,4,11600,1,1,0,2024,3,10,16290000,10430000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,04,5,1,400,80,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,562,2,1,2,5,5,8,5,5,24600,1,1,0,5,5,8,5,5,24600,1,1,0,5,5,8,5,5,24600,1,1,0,2024,3,10,16290000,10430000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,04,5,1,400,80,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,0,999,2,1,2,5,4,7,5,4,16200,1,1,0,5,4,7,5,4,16200,1,1,0,5,4,7,5,4,16200,1,1,0,2025,3,10,16290000,10430000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,1,1,260,120,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,-1,1,I,561,2,1,2,5,4,7,5,4,13900,1,1,0,5,4,7,5,4,13900,1,1,0,5,4,7,5,4,13900,1,1,0,2025,3,10,30440000,20810000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,1,1,260,120,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,1,1,I,561,2,1,2,6,6,10,6,6,52000,1,1,0,6,6,10,6,6,52000,1,1,0,6,6,10,6,6,52000,1,1,0,2024,3,10,30440000,20810000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,1,1,260,120,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,2,1,I,561,2,1,3,6,5,8,6,5,21700,1,1,0,6,5,8,6,5,21700,1,1,0,6,5,8,6,5,22200,1,1,0,2024,3,10,30440000,20810000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,03,6,2,179,없음,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,-1,1,I,561,2,1,3,5,4,7,5,4,15900,1,1,0,5,4,7,5,4,15900,1,1,0,5,4,7,5,4,15900,1,1,0,2024,3,10,30170000,18530000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,03,6,2,179,없음,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,3,1,3,7,6,9,7,6,42300,1,1,0,7,6,9,7,6,42300,1,1,0,7,6,9,7,6,42300,1,1,0,2024,3,10,30170000,18530000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,03,6,2,179,없음,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,I,561,2,1,3,6,5,8,6,5,23500,1,1,0,6,5,8,6,5,23500,1,1,0,6,5,8,6,5,23500,1,1,0,2024,3,10,30170000,18530000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,04,1,1,250,100,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,-1,1,I,561,2,1,3,5,4,7,5,4,16300,1,1,0,5,4,7,5,4,16300,1,1,0,5,4,7,5,4,16300,1,1,0,2023,3,10,30720000,20500000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,04,1,1,250,100,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,2,1,3,7,6,10,7,6,59000,2,1,0,7,6,10,7,6,59000,2,1,0,7,6,10,7,6,59000,2,1,0,2023,3,10,30720000,20500000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,2,11,04,1,1,250,100,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,I,561,2,1,3,7,5,8,7,5,28000,2,1,0,7,5,8,7,5,28000,2,1,0,7,5,8,7,5,28000,2,1,0,2023,3,10,30720000,20500000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,6,2,90,40,8,0,0,0,1,2,4,1,9,1,2,1,1,1,8,2,2,-1,6,0,999,1,1,1,1,1,1,3,3,15900,1,1,1,1,1,1,3,3,15900,1,1,1,1,1,1,3,3,15900,1,1,1,0,1,1,22450000,19640000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,6,2,90,40,8,0,0,0,1,2,4,1,9,1,2,1,1,1,8,2,2,1,6,0,999,2,1,2,1,1,1,6,6,44800,1,1,1,1,1,1,6,6,44800,1,1,1,1,1,1,6,6,44800,1,1,1,0,1,1,22450000,19640000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,6,2,90,40,8,0,0,0,1,2,4,1,9,1,2,1,1,1,8,2,2,2,6,0,999,2,1,2,1,1,1,5,5,26200,1,1,1,1,1,1,5,5,26200,1,1,1,1,1,1,5,5,26200,1,1,1,0,1,1,22450000,19640000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,21,04,1,1,77,없음,8,0,0,0,2,2,4,1,9,1,2,1,1,1,8,2,2,-1,6,0,999,1,1,1,1,1,1,4,3,17500,1,1,1,1,1,1,4,3,17500,1,1,1,1,1,1,4,3,17500,1,1,1,0,1,1,22870000,17600000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,21,04,1,1,77,없음,8,0,0,0,2,2,4,1,9,1,2,1,1,1,8,2,2,1,6,0,999,2,1,3,1,1,1,6,6,42000,1,1,1,1,1,1,6,6,42000,1,1,1,1,1,1,6,6,42000,1,1,1,0,1,1,22870000,17600000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,21,04,1,1,77,없음,8,0,0,0,2,2,4,1,9,1,2,1,1,1,8,2,2,2,6,0,999,2,1,2,1,1,1,6,5,25600,1,1,1,1,1,1,6,5,25600,1,1,1,1,1,1,6,5,25600,1,1,1,0,1,1,22870000,17600000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,6,2,100,150,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,-1,1,I,562,1,1,1,4,3,7,4,3,14600,1,1,0,4,3,7,4,3,14600,1,1,0,4,3,7,4,3,14600,1,1,0,2024,3,9,23380000,16570000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,6,2,100,150,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,562,3,1,3,7,6,9,7,6,41900,1,1,0,7,6,9,7,6,41900,1,1,0,7,6,9,7,6,41900,1,1,0,2024,3,9,23380000,16570000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,1,1,11,04,6,2,100,150,8,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,I,562,3,1,3,5,5,8,5,5,21500,1,1,0,5,5,8,5,5,21500,1,1,0,5,5,8,5,5,21500,1,1,0,2024,3,9,23380000,16570000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,4,11,04,6,2,120,60,6,0,0,1,2,2,4,1,9,1,2,1,1,1,8,2,2,-1,6,0,999,1,1,1,1,1,1,4,3,29000,1,1,1,1,1,1,4,3,29000,1,1,1,1,1,1,4,3,29000,1,1,1,0,1,1,50980000,39320000,1,4
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,4,11,04,6,2,120,60,6,0,0,1,2,2,4,1,9,1,2,1,1,1,8,2,2,1,6,0,999,3,1,3,1,1,1,7,7,85500,1,1,1,1,1,1,7,7,85500,1,1,1,1,1,1,7,7,85500,1,1,1,0,1,1,50980000,39320000,1,4
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,4,11,04,6,2,120,60,6,0,0,1,2,2,4,1,9,1,2,1,1,1,8,2,2,2,6,0,999,2,1,3,1,1,1,6,6,36300,1,1,1,1,1,1,6,6,36300,1,1,1,1,1,1,6,6,36300,1,1,1,0,1,1,50980000,39320000,1,4
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,1,1,160,110,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,-1,1,I,562,1,1,1,3,3,7,3,3,10200,1,1,0,3,3,7,3,3,10200,1,1,0,3,3,7,3,3,10200,1,1,0,2024,3,9,24550000,19760000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,1,1,160,110,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,1,1,I,562,3,1,3,7,6,10,7,6,62900,1,1,0,7,6,10,7,6,62900,1,1,0,7,6,10,7,6,62900,1,1,0,2024,3,9,24550000,19760000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,1,1,160,110,8,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,2,1,I,562,2,1,3,6,5,8,6,5,25900,1,1,0,6,5,8,6,5,25900,1,1,0,6,5,8,6,5,25900,1,1,0,2024,3,9,24550000,19760000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,6,1,350,120,6,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,-1,1,S,961,1,1,1,4,3,7,4,3,15000,1,1,0,4,3,7,4,3,15000,1,1,0,4,3,7,4,3,15000,1,1,0,2023,4,9,29670000,28270000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,6,1,350,120,6,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,1,1,S,961,3,1,3,7,7,10,7,7,69800,1,1,0,7,7,10,7,7,69800,1,1,0,7,7,10,7,7,69800,1,1,0,2023,4,9,29670000,28270000,1,3
202503,6,4.기타,건대입구,11215,14,0,0,0,1,1,1,11,04,6,1,350,120,6,0,0,0,2,2,4,1,9,2,1,1,1,1,8,2,2,2,1,0,999,3,1,3,7,5,8,7,5,24000,1,1,0,7,5,8,7,5,24000,1,1,0,7,5,8,7,5,24000,1,1,0,2023,4,9,29670000,28270000,1,3
202503,6,4.기타,건대입구,11215,16,0,0,0,1,0,1,12,03,1,1,140,160,3,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,2,1,1,I,561,1,1,1,6,5,11,6,5,71400,1,1,0,6,5,11,6,5,71400,1,1,0,6,5,11,6,5,70400,1,1,0,2024,3,9,25960000,35470000,1,4
202503,6,4.기타,건대입구,11215,16,0,0,0,1,0,1,12,03,1,1,140,160,3,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,2,1,1,I,562,1,1,1,6,5,11,6,5,71400,1,1,0,6,5,11,6,5,71400,1,1,0,6,5,11,6,5,71400,1,1,0,2023,3,9,25960000,35470000,1,4
202503,6,4.기타,건대입구,11215,16,0,0,0,1,0,1,12,03,1,1,140,160,3,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,2,1,1,G,478,1,1,1,6,5,11,6,5,69800,1,1,0,6,5,11,6,5,69800,1,1,0,6,5,11,6,5,69800,1,1,0,2025,3,10,25960000,35470000,1,4
202503,6,4.기타,건대입구,11215,16,0,0,0,1,0,1,21,03,1,1,150,150,1,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,4,1,4,7,7,10,7,7,58000,1,1,0,7,7,10,7,7,58000,1,1,0,7,7,10,7,7,58300,1,1,0,2025,3,10,24900000,13120000,1,4
202503,6,4.기타,건대입구,11215,16,0,0,0,1,0,1,21,03,1,1,150,150,1,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,I,561,4,1,4,6,6,8,6,6,26200,1,1,0,6,6,8,6,6,26200,1,1,0,6,6,8,6,6,26500,1,1,0,2025,3,10,24900000,13120000,1,4
202503,6,0.비상권,0.비상권,11215,14,0,0,0,1,0,1,21,03,1,1,600,60,5,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,2,1,1,Q,869,3,1,3,6,6,9,6,6,41400,1,1,0,6,6,9,6,6,41400,1,1,0,6,6,9,6,6,41400,1,1,0,2024,4,7,16570000,9880000,1,3
202503,6,0.비상권,0.비상권,11215,14,0,0,0,1,0,1,21,03,1,1,600,60,5,0,0,0,1,2,4,1,10,2,1,1,1,1,8,1,2,2,1,P,855,3,1,3,4,4,6,4,4,9800,1,1,0,4,4,6,4,4,9800,1,1,0,4,4,6,4,4,9800,1,1,0,2025,4,10,16570000,9880000,1,3
202503,6,4.기타,군자,11215,15,0,0,0,1,0,4,11,03,6,1,360,120,7,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,3,1,3,5,5,8,5,6,27300,1,1,0,5,5,8,5,6,27300,1,1,0,5,5,8,5,5,27200,1,1,0,2024,3,10,16400000,27380000,1,3
202503,6,4.기타,군자,11215,15,0,0,0,1,0,4,11,03,6,1,360,120,7,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,2,1,2,4,5,9,4,5,32100,1,1,0,4,5,9,4,5,32100,1,1,0,4,5,9,4,5,32100,1,1,0,2025,3,10,16400000,27380000,1,3
202503,6,4.기타,군자,11215,14,0,0,0,1,0,1,11,03,1,1,330,55,4,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,2,1,2,3,5,8,3,5,23200,1,1,0,3,5,8,3,5,23200,1,1,0,3,5,8,3,5,23200,1,1,0,2024,3,9,16080000,14500000,1,3
202503,6,4.기타,군자,11215,14,0,0,0,1,0,1,11,03,1,1,330,55,4,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,2,1,2,3,4,8,3,4,23300,1,1,0,3,4,8,3,4,23300,1,1,0,3,4,8,3,4,23800,1,1,0,2025,3,9,16080000,14500000,1,3
202503,6,4.기타,군자,11215,14,0,0,0,1,0,1,11,03,1,1,330,55,4,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,1,0,999,2,1,3,8,1,7,7,3,11200,1,1,0,8,1,7,7,3,11200,1,1,0,8,1,7,7,3,11200,1,1,0,2025,3,8,16080000,14500000,1,3
202503,6,4.기타,군자,11215,14,0,0,0,1,0,1,11,03,1,1,120,120,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,3,1,4,6,6,9,6,6,41800,1,1,0,6,6,9,6,6,41800,1,1,0,6,6,9,6,6,42100,1,1,0,2024,3,8,15620000,12720000,1,3
202503,6,4.기타,군자,11215,14,0,0,0,1,0,1,11,03,1,1,120,120,6,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,2,2,0,999,3,1,3,1,1,1,6,4,15500,1,1,0,1,1,1,6,4,15500,1,1,0,1,1,1,6,4,15500,1,1,0,0,1,1,15620000,12720000,1,3
202503,6,4.기타,청량리,11230,22,0,300,0,1,0,1,11,03,1,1,230,150,1,0,0,0,2,1,3,1,9,1,1,1,1,1,8,2,2,1,1,I,561,3,1,3,8,7,11,8,7,79500,1,1,0,8,7,11,8,7,79500,1,1,0,8,7,11,8,7,79500,1,1,0,2023,3,9,31770000,44110000,1,4
202503,6,4.기타,청량리,11230,22,0,0,0,1,0,1,51,04,1,1,360,115,6,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,2,1,1,I,561,2,1,2,6,5,8,6,5,29700,1,1,0,6,5,8,6,5,29700,1,1,0,6,5,8,6,5,29700,1,1,0,2023,3,7,14200000,26820000,1,4
202503,6,4.기타,청량리,11230,22,16,0,0,1,0,1,51,03,1,1,300,100,6,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,2,1,1,I,561,2,1,2,6,5,8,6,5,29700,1,1,0,6,5,8,6,5,29700,1,1,0,6,5,8,6,5,29700,1,1,0,2025,3,8,8280000,15620000,1,3
202503,6,4.기타,청량리,11230,16,0,0,0,1,0,1,51,04,1,1,300,60,6,0,0,0,2,1,2,1,10,1,1,1,1,1,8,2,2,1,1,I,561,2,1,2,6,5,9,6,5,35200,1,1,0,6,5,9,6,5,35200,1,1,0,6,5,9,6,5,35200,1,1,0,2024,3,7,15750000,31870000,1,3
202503,6,4.기타,청량리,11230,15,0,0,0,1,0,5,32,04,5,1,200,50,1,0,0,0,2,2,4,1,10,2,1,1,1,1,8,2,2,1,1,I,561,4,1,4,7,7,9,7,7,47500,1,1,0,7,7,9,7,7,47500,1,1,0,7,7,9,7,7,47500,1,1,0,2024,3,10,15520000,31170000,1,4
202503,6,4.기타,청량리,11230,15,0,0,0,1,0,6,32,03,5,1,200,70,1,0,0,0,2,1,3,1,10,1,1,1,1,1,8,2,2,1,1,I,561,2,1,2,6,6,10,6,6,67600,1,1,0,6,6,10,6,6,67600,1,1,0,6,6,10,6,6,67600,1,1,0,2024,3,7,15750000,31630000,1,4
